App;TestFileName;ProductionFileName;LOC;numberMethods;Assertion Roulette;Eager Test;Mystery Guest;Sleepy Test;Unknown Test;Redundant Assertion;Dependent Test;Magic Number Test;Conditional Test Logic;EmptyTest;General Fixture;IgnoredTest;Sensitive Equality;Verbose Test;Default Test;Resource Optimism;Duplicate Assert;Exception Catching Throwing;Constructor Initialization;Print Statement;Lazy Test
commons-io;FileSystemProvidersTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\file\spi\FileSystemProviders.java;65;6;5;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2
commons-io;TempDirectoryTest;C:\Users\Danny\.jnose_projects\commons-io\src\test\java\org\apache\commons\io\file\TempDirectory.java;61;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;3
commons-io;TempFileTest;C:\Users\Danny\.jnose_projects\commons-io\src\test\java\org\apache\commons\io\file\TempFile.java;60;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2
commons-io;FileCleaningTrackerTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\FileCleaningTracker.java;322;18;50;8;0;0;0;0;0;19;2;0;1;0;0;1;0;5;13;1;0;0;4
commons-io;FileDeleteStrategyTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\FileDeleteStrategy.java;145;6;31;1;3;0;0;0;0;0;3;0;0;0;2;2;0;3;8;3;0;0;2
commons-io;AgeFileFilterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\filefilter\AgeFileFilter.java;108;3;9;0;1;0;0;0;0;4;0;0;0;0;0;1;0;1;0;0;0;0;1
commons-io;AndFileFilterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\filefilter\AndFileFilter.java;313;19;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;DirectoryFileFilterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\filefilter\DirectoryFileFilter.java;92;2;7;0;1;0;0;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0
commons-io;NameFileFilterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\filefilter\NameFileFilter.java;112;3;15;0;1;0;0;0;0;8;0;0;0;0;0;1;0;1;3;0;0;0;1
commons-io;RegexFileFilterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\filefilter\RegexFileFilter.java;165;6;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;7;0;0;0;1
commons-io;SymbolicLinkFileFilterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\filefilter\SymbolicLinkFileFilter.java;37;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;WildcardFileFilterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\filefilter\WildcardFileFilter.java;148;1;12;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;8;0;0;0;0
commons-io;FilenameUtilsTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\FilenameUtils.java;1198;48;784;3;0;0;0;0;0;58;11;0;4;0;0;12;0;0;12;2;0;0;12
commons-io;FileSystemTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\FileSystem.java;151;8;15;6;0;0;0;0;0;5;16;0;0;0;0;0;0;0;2;1;0;0;4
commons-io;EraseTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\Erase.java;97;11;11;0;0;0;0;0;0;10;0;0;0;9;0;0;0;0;0;0;0;0;2
commons-io;IOBiConsumerTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOBiConsumer.java;69;4;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;IOBiFunctionTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOBiFunction.java;95;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;IOComparatorTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOComparator.java;63;6;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;IOConsumerTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOConsumer.java;156;10;9;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2
commons-io;IOIteratorAdapterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOIteratorAdapter.java;94;9;7;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;2
commons-io;IOIteratorTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOIterator.java;97;9;8;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0
commons-io;IOPredicateTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOPredicate.java;168;19;34;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
commons-io;IOQuadFunctionTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOQuadFunction.java;90;2;10;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;IORunnableTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IORunnable.java;58;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;IOSpliteratorTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOSpliterator.java;143;15;26;0;0;0;0;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;1
commons-io;IOStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOStream.java;577;57;99;0;0;0;2;0;0;40;5;0;0;0;7;1;0;0;4;0;0;0;2
commons-io;IOSupplierTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOSupplier.java;69;6;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;IOTriConsumerTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOTriConsumer.java;54;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;IOTriFunctionTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOTriFunction.java;83;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;IOUnaryOperatorTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\IOUnaryOperator.java;56;2;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
commons-io;UncheckTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\function\Uncheck.java;181;15;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2
commons-io;HexDumpTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\HexDump.java;212;3;8;0;0;0;0;0;0;0;19;0;0;0;0;1;0;0;2;0;0;0;0
commons-io;AutoCloseInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\AutoCloseInputStream.java;130;10;21;2;0;0;0;0;0;5;5;0;3;0;0;0;0;0;3;0;0;0;1
commons-io;BoundedInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\BoundedInputStream.java;89;3;6;1;0;0;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;1
commons-io;BoundedReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\BoundedReader.java;245;23;20;10;1;0;2;0;0;11;1;0;0;1;0;0;0;1;1;14;0;0;4
commons-io;BrokenInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\BrokenInputStream.java;84;9;11;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;1
commons-io;BrokenReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\BrokenReader.java;104;13;13;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;0
commons-io;CircularBufferInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\buffer\CircularBufferInputStream.java;99;4;2;2;0;0;0;0;0;0;9;0;0;0;0;1;0;0;0;1;0;0;2
commons-io;ByteBufferCleanerTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\ByteBufferCleaner.java;53;3;0;0;0;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1
commons-io;CharacterFilterReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\CharacterFilterReader.java;116;9;11;7;0;0;0;0;0;8;1;0;0;0;3;0;0;0;0;8;0;0;2
commons-io;CharacterSetFilterReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\CharacterSetFilterReader.java;155;12;16;11;0;0;0;0;0;10;1;0;0;0;2;0;0;0;0;11;0;0;2
commons-io;CharSequenceInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\CharSequenceInputStream.java;442;53;28;12;0;0;29;0;0;16;19;0;0;10;0;0;0;0;3;14;0;0;6
commons-io;CharSequenceReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\CharSequenceReader.java;315;17;80;9;0;0;5;0;0;38;0;0;0;3;2;2;0;0;15;12;0;0;5
commons-io;CircularInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\CircularInputStream.java;110;10;4;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;3;0;0;1
commons-io;ClosedInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\ClosedInputStream.java;35;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
commons-io;ClosedReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\ClosedReader.java;35;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0
commons-io;CloseShieldInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\CloseShieldInputStream.java;63;6;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;CloseShieldReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\CloseShieldReader.java;58;5;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;CountingInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\CountingInputStream.java;202;10;29;10;0;0;0;0;0;19;0;0;0;0;0;0;0;0;3;9;0;0;4
commons-io;InfiniteCircularInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\InfiniteCircularInputStream.java;103;9;2;0;0;0;1;0;0;2;2;0;0;0;0;0;0;0;1;2;0;0;0
commons-io;MemoryMappedFileInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\MemoryMappedFileInputStream.java;246;16;20;9;0;0;0;0;0;12;0;0;0;13;0;0;0;0;0;13;0;0;2
commons-io;MessageDigestCalculatingInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\MessageDigestCalculatingInputStream.java;53;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
commons-io;QueueInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\QueueInputStream.java;138;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;RandomAccessFileInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\RandomAccessFileInputStream.java;193;14;53;10;0;0;0;0;0;18;0;0;0;0;0;1;0;0;3;10;0;0;5
commons-io;ReaderInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\ReaderInputStream.java;247;24;19;8;0;0;7;0;0;10;4;0;0;2;2;0;0;0;3;11;0;0;4
commons-io;StringInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\test\java\org\apache\commons\io\input\StringInputStream.java;47;2;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0
commons-io;SwappedDataInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\SwappedDataInputStream.java;150;18;14;2;0;0;0;0;0;2;1;0;1;0;0;0;0;0;1;1;0;0;1
commons-io;TaggedInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\TaggedInputStream.java;124;4;19;2;0;0;0;0;0;8;0;0;0;0;0;1;0;0;3;6;0;0;3
commons-io;TaggedReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\TaggedReader.java;123;4;19;2;0;0;0;0;0;6;0;0;0;0;0;1;0;0;3;6;0;0;3
commons-io;TeeInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\TeeInputStream.java;166;13;31;2;0;0;0;0;0;8;0;0;2;0;7;0;0;0;2;3;0;0;3
commons-io;TeeReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\TeeReader.java;182;13;38;2;0;0;0;0;0;14;0;0;2;0;8;0;0;0;2;3;0;0;3
commons-io;TimestampedObserverTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\TimestampedObserver.java;79;2;15;1;0;2;1;0;0;4;0;0;0;0;2;0;0;0;4;2;0;0;0
commons-io;UncheckedBufferedReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\UncheckedBufferedReader.java;210;24;43;10;0;0;0;0;0;18;0;0;0;0;0;0;0;0;10;8;0;0;8
commons-io;UncheckedFilterInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\UncheckedFilterInputStream.java;144;16;27;6;0;0;0;0;0;11;0;0;0;0;0;0;0;0;7;4;0;0;5
commons-io;UncheckedFilterReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\UncheckedFilterReader.java;189;21;38;8;0;0;0;0;0;18;0;0;0;0;0;0;0;0;9;6;0;0;7
commons-io;UnixLineEndingInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\UnixLineEndingInputStream.java;82;10;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;UnsynchronizedByteArrayInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\UnsynchronizedByteArrayInputStream.java;360;16;94;13;0;0;0;0;0;44;0;0;0;0;0;4;0;0;17;3;0;0;4
commons-io;WindowsLineEndingInputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\input\WindowsLineEndingInputStream.java;75;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;XmlStreamReaderTest;C:\Users\Danny\.jnose_projects\commons-io\src\test\java\org\apache\commons\io\input\compatibility\XmlStreamReader.java;553;67;22;12;0;0;17;0;0;3;10;0;0;16;3;1;0;1;2;16;0;0;3
commons-io;IOCaseTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\IOCase.java;309;20;140;0;0;0;0;0;0;71;1;0;0;0;3;1;0;0;0;0;0;0;7
commons-io;IOExceptionListTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\IOExceptionList.java;131;8;24;5;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;3
commons-io;IOExceptionWithCauseTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\IOExceptionWithCause.java;58;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;IOIndexedExceptionTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\IOIndexedException.java;51;2;6;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;4
commons-io;IOUtilsTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\IOUtils.java;1725;134;212;33;7;0;14;0;0;77;2;0;2;2;3;2;0;8;9;53;0;0;23
commons-io;LineIteratorTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\LineIterator.java;336;24;7;4;10;0;6;0;0;4;4;0;0;1;0;1;0;10;2;5;0;0;3
commons-io;FileAlterationMonitorTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\monitor\FileAlterationMonitor.java;229;10;9;8;2;1;0;0;0;2;0;0;0;0;0;1;0;2;0;0;1;0;6
commons-io;FileAlterationObserverTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\monitor\FileAlterationObserver.java;384;9;4;2;6;0;0;0;0;0;0;0;0;0;2;5;0;6;0;0;1;0;2
commons-io;FileEntryTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\monitor\FileEntry.java;43;1;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;SerializableFileTimeTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\monitor\SerializableFileTime.java;48;1;7;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0
commons-io;AppendableOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\AppendableOutputStream.java;52;4;2;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2
commons-io;AppendableWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\AppendableWriter.java;91;8;6;6;0;0;0;0;0;1;0;0;0;0;6;0;0;0;0;0;0;0;3
commons-io;BrokenOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\BrokenOutputStream.java;83;9;9;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;1;0;0;1
commons-io;BrokenWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\BrokenWriter.java;127;17;17;0;0;0;0;0;0;1;0;0;2;0;2;0;0;0;0;1;0;0;1
commons-io;ChunkedOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\ChunkedOutputStream.java;67;4;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;2
commons-io;ChunkedWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\ChunkedWriter.java;69;4;2;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;3
commons-io;ClosedOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\ClosedOutputStream.java;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
commons-io;ClosedWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\ClosedWriter.java;50;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
commons-io;CloseShieldOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\CloseShieldOutputStream.java;62;5;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;CloseShieldWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\CloseShieldWriter.java;57;4;2;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0
commons-io;CountingOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\CountingOutputStream.java;100;3;7;2;0;0;0;0;0;9;4;0;0;0;0;1;0;0;0;1;0;0;3
commons-io;DeferredFileOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\DeferredFileOutputStream.java;360;16;26;12;9;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;8
commons-io;FileWriterWithEncodingTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\FileWriterWithEncoding.java;265;25;14;2;0;0;9;0;0;4;2;0;3;0;0;1;0;1;3;19;0;0;2
commons-io;LockableFileWriterTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\LockableFileWriter.java;170;14;38;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;17;4;0;0;1
commons-io;NullAppendableTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\NullAppendable.java;38;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
commons-io;NullOutputStreamTest;C:\Users\Danny\.jnose_projects\commons-io\src\main\java\org\apache\commons\io\output\NullOutputStream.java;55;3;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0
